181	1	1
202	1	2
223	2	2
244	2	3
265	3	4
286	4	5
307	5	5
328	5	6
349	6	7
370	7	8
391	8	9
412	8	9
433	9	10
454	10	11
475	11	12
496	12	13
517	12	13
538	13	14
559	14	15
580	15	16
601	16	17
622	16	18
643	17	18
664	18	19
685	19	20
706	20	21
727	20	22
748	21	22
769	22	23
790	23	24
811	24	25
832	24	26
854	25	27
875	26	27
896	27	28
917	28	29
939	28	30
960	29	31
982	30	31
1003	31	32
1024	32	33
1045	33	34
1067	33	35
1088	34	36
1110	35	36
1131	36	37
1152	37	38
1173	37	39
1195	38	40
1216	39	41
1238	40	41
1259	41	42
1280	42	43
1301	42	44
1323	43	45
1344	44	45
1366	45	46
1387	46	47
1408	46	48
1429	47	49
1451	48	49
1472	49	50
1494	50	51
1515	51	52
1536	51	53
1557	52	54
1579	53	54
1600	54	55
1622	55	56
1643	55	57
1664	56	58
1685	57	59
1707	58	59
1728	59	60
1750	60	61
1771	61	62
1792	61	63
1813	62	63
1835	63	64
1856	64	65
1878	65	66
1899	65	67
1920	66	68
1941	67	68
1963	68	69
1984	69	70
2006	69	71
2027	70	72
2048	71	73
2069	72	73
2091	73	74
2112	73	75
2134	74	76
2155	75	77
2176	76	77
2197	77	78
2219	78	79
2240	78	80
2262	79	81
2283	80	81
2304	81	82
2325	82	83
2347	82	84
2368	83	85
2390	84	86
2411	85	86
2432	86	87
2453	87	88
2475	87	89
2496	88	90
2518	89	91
2539	90	91
2560	91	92
2581	92	93
2603	92	94
2624	93	95
2646	94	95
2667	95	96
2688	96	97
2709	96	98
2731	97	99
2752	98	100
2774	99	100
2795	100	101
2816	101	102
2837	101	103
2859	102	104
2880	103	105
2902	104	105
2923	105	106
2944	105	107
2965	106	108
2987	107	109
3008	108	109
3030	109	110
3051	110	111
3072	110	112
3093	111	113
3115	112	114
3136	113	114
3158	114	115
3179	115	116
3200	115	117
3221	116	118
3243	117	119
3264	118	119
3286	119	120
3307	119	121
3328	120	122
3349	121	123
3371	122	124
3392	123	124
3414	124	125
3435	124	126
3456	125	127
3477	126	128
3499	127	128
3520	128	129
3542	128	130
3563	129	131
3584	130	132
3605	131	133
3627	132	133
3648	133	134
3670	133	135
3691	134	136
3712	135	137
3733	136	138
3755	136	138
3776	137	139
3798	138	140
3819	139	141
3840	140	142
3861	141	142
3883	141	143
3904	142	144
3926	143	145
3947	144	146
3968	145	147
3989	145	147
4011	146	148
4032	147	149
4054	148	150
4075	149	151
4096	150	152
4117	150	153
4139	151	153
4160	152	154
4182	153	155
4203	154	156
4224	154	157
4245	155	158
4267	156	158
4288	157	159
4310	158	160
4331	159	161
4352	159	162
4373	160	163
4395	161	163
4416	162	164
4438	163	165
4459	163	166
4480	164	167
4501	165	168
4523	166	168
4544	167	169
4566	167	170
4587	168	171
4608	169	172
4629	170	173
4651	171	173
4672	172	174
4694	172	175
4715	173	176
4736	174	177
4757	175	178
4779	176	178
4800	176	179
4822	177	180
4843	178	181
4864	179	182
4885	180	183
4907	180	183
4928	181	184
4950	182	185
4971	183	186
4992	184	187
5013	184	187
5035	185	188
5056	186	189
5078	187	190
5099	188	191
5120	189	192
5141	189	192
5163	190	193
5184	191	194
5206	192	195
5227	193	196
5248	193	196
5269	194	197
5291	195	198
5312	196	199
5334	196	200
5355	197	201
5376	198	201
5397	199	202
5419	200	203
5440	200	204
5462	201	205
5483	202	205
5504	203	206
5525	204	207
5547	204	208
5568	205	209
5590	206	210
5611	207	210
5632	208	211
5653	208	212
5675	209	213
5696	210	214
5718	211	215
5739	212	215
5760	212	216
5781	213	217
5803	214	218
5824	215	219
5846	216	219
5867	217	220
5888	217	221
5909	218	222
5931	219	223
5952	220	224
5974	221	224
5995	222	225
6016	222	226
6037	223	227
6059	224	228
6080	225	229
6102	226	229
6123	226	230
6144	227	231
6165	228	232
6187	229	233
6208	230	234
6230	231	234
6251	231	235
6272	232	236
6293	233	237
6315	234	238
6336	235	239
6358	236	239
6379	236	240
6400	237	241
6421	238	242
6443	239	243
6464	240	244
6486	240	244
6507	241	245
6528	242	246
6549	243	247
6571	244	248
6592	244	249
6614	245	249
6635	246	250
6656	247	251
6677	248	252
6699	248	253
6720	249	253
6742	250	254
6763	251	255
6784	252	256
6805	253	257
6827	253	258
6848	254	258
6870	255	259
6891	256	260
6912	257	261
6933	257	262
6955	258	263
6976	259	264
6998	260	264
7019	261	265
7040	261	266
7061	262	267
7083	263	268
7104	264	268
7126	265	269
7147	266	270
7168	266	271
7189	267	272
7211	268	273
7232	269	273
7254	270	274
7275	271	275
7296	271	276
7317	272	277
7339	273	278
7360	274	279
7382	275	279
7403	276	280
7424	276	281
7445	277	282
7467	278	283
7488	279	284
7510	280	284
7531	280	285
7552	281	286
7573	282	287
7595	283	288
7616	284	289
7638	285	289
7659	285	290
7680	286	291
7701	287	292
7723	288	293
7744	288	293
7766	289	294
7787	290	295
